show_id,actor_id
s7717,30875
s7717,31801
s7717,26443
s7717,4492
s7717,299
s7717,14021
s7717,409
s7717,11185
s7718,29279
s7718,1614
s7718,20988
s7718,16941
s7718,32019
s7718,30232
s7719,6992
s7719,28047
s7719,28135
s7719,3445
s7720,30963
s7720,14504
s7720,111
s7720,34378
s7720,5686
s7720,15869
s7720,8246
s7720,28289
s7720,30022
s7720,24489
s7721,21491
s7721,8063
s7721,24373
s7721,26793
s7721,35244
s7721,17152
s7721,30138
s7722,26154
s7723,26154
s7723,2629
s7723,10854
s7723,11760
s7723,36281
s7723,8672
s7723,19943
s7723,6064
s7723,9112
s7723,20743
s7723,9398
s7723,36263
s7723,23279
s7723,35077
s7723,25471
s7723,15410
s7724,36025
s7724,30596
s7724,1727
s7724,30599
s7724,13208
s7724,36031
s7724,15504
s7724,6097
s7725,6476
s7725,14122
s7725,5619
s7725,26427
s7725,31174
s7726,16264
s7726,10224
s7726,33359
s7726,27772
s7726,28753
s7726,4320
s7726,7654
s7726,12414
s7727,30144
s7727,2054
s7727,21554
s7727,23988
s7727,7147
s7727,33919
s7727,15318
s7727,5437
s7728,33126
s7729,12173
s7729,4960
s7729,11578
s7729,28089
s7729,11166
s7729,10715
s7729,24698
s7729,17446
s7729,11735
s7729,7579
s7730,15254
s7730,22793
s7730,32766
s7730,17943
s7730,29855
s7730,1822
s7731,18617
s7731,19047
s7731,31095
s7731,2004
s7731,34046
s7731,12197
s7731,25094
s7731,4018
s7731,3397
s7731,25871
s7732,26429
s7733,14055
s7733,8767
s7733,28784
s7733,21295
s7733,7275
s7733,9485
s7733,34380
s7733,21388
s7733,31038
s7733,6887
s7734,15320
s7734,17566
s7734,13809
s7734,30974
s7734,25721
s7734,20784
s7734,14023
s7734,8191
s7735,21247
s7735,34658
s7735,10882
s7735,14360
s7735,15589
s7735,4805
s7735,22549
s7735,4286
s7735,1639
s7735,7405
s7735,31753
s7736,33531
s7736,8355
s7736,14465
s7736,21854
s7736,2773
s7736,28695
s7736,28431
s7736,5865
s7736,19918
s7736,25209
s7737,18728
s7737,14852
s7737,32134
s7737,32328
s7737,17156
s7737,7296
s7737,27346
s7738,15362
s7738,5918
s7738,35291
s7738,21685
s7738,24777
s7738,6622
s7738,11071
s7738,32337
s7738,26327
s7738,24373
s7739,34884
s7739,25150
s7739,20490
s7739,15901
s7739,6147
s7739,258
s7739,12103
s7739,6143
s7740,30593
s7740,25177
s7740,16901
s7740,13338
s7740,33942
s7740,24098
s7740,30893
s7740,18362
s7740,25754
s7741,34182
s7742,33872
s7742,6598
s7742,4770
s7742,8080
s7742,9128
s7742,31131
s7742,21679
s7742,19583
s7742,17806
s7742,5281
s7743,8630
s7743,26968
s7743,18428
s7743,34841
s7743,1546
s7743,29293
s7744,34182
s7745,29686
s7745,24136
s7745,25399
s7745,13809
s7745,23435
s7745,29202
s7745,2439
s7745,8677
s7745,23337
s7745,31059
s7746,13087
s7746,16170
s7746,25693
s7746,535
s7746,7447
s7746,34902
s7746,21796
s7746,9388
s7746,28909
s7746,33755
s7746,1022
s7747,34669
s7747,26677
s7747,8294
s7747,546
s7747,33173
s7747,6798
s7747,27064
s7747,33946
s7747,31549
s7748,7822
s7749,7822
s7750,28127
s7750,19871
s7750,21583
s7750,19664
s7750,18003
s7750,29444
s7750,538
s7750,22847
s7750,26082
s7750,21149
s7751,24260
s7751,19756
s7751,9814
s7751,1756
s7751,26688
s7751,20148
s7752,33499
s7752,35142
s7752,5913
s7752,10745
s7752,10790
s7752,15658
s7752,28026
s7752,17957
s7752,27778
s7752,17674
s7753,34341
s7753,14261
s7753,22193
s7753,8863
s7753,28482
s7753,21507
s7753,35114
s7753,34430
s7753,6483
s7753,19461
s7754,34182
s7755,26828
s7756,28501
s7756,30728
s7756,27644
s7756,26083
s7756,26122
s7756,28067
s7756,8830
s7756,20601
s7756,28456
s7756,8884
s7757,10882
s7757,5518
s7758,2754
s7758,20280
s7758,10878
s7758,26256
s7759,12378
s7759,15962
s7759,1076
s7759,19515
s7759,27517
s7759,14975
s7759,19387
s7759,31105
s7759,31767
s7759,19467
s7759,3951
s7760,21025
s7760,25721
s7760,11256
s7760,27249
s7761,29667
s7761,32513
s7761,35572
s7761,13066
s7761,35658
s7761,15338
s7761,8740
s7761,23309
s7762,4699
s7762,5239
s7762,35699
s7762,22948
s7762,14061
s7762,6681
s7763,4699
s7763,5239
s7763,35699
s7763,22948
s7763,14061
s7763,6681
s7764,14127
s7764,17960
s7764,9781
s7764,14413
s7764,14735
s7764,17531
s7764,33533
s7764,23399
s7764,19061
s7764,14087
s7765,33867
s7765,25926
s7765,6548
s7765,16870
s7765,28600
s7765,30289
s7765,22580
s7765,26165
s7765,14456
s7765,23352
s7765,31374
s7765,35831
s7765,29601
s7765,33992
s7765,19596
s7766,14472
s7766,1482
s7766,2523
s7766,8058
s7766,24876
s7766,29866
s7766,3896
s7766,12865
s7766,17748
s7766,28103
s7766,5215
s7766,9446
s7766,21638
s7766,8372
s7767,22763
s7767,30123
s7767,1464
s7767,17687
s7767,29920
s7767,23678
s7767,27928
s7767,28691
s7767,14829
s7767,18295
s7768,2939
s7768,27779
s7768,7655
s7768,34301
s7768,5709
s7768,28979
s7768,1850
s7768,22580
s7768,17601
s7768,9924
s7768,32963
s7768,12809
s7768,33595
s7768,4477
s7768,21303
s7769,10674
s7769,2348
s7769,28001
s7769,22523
s7769,24599
s7769,15840
s7769,26389
s7769,2765
s7769,3775
s7769,17748
s7769,8881
s7769,11299
s7769,12865
s7770,26994
s7770,29344
s7770,11636
s7770,354
s7770,16175
s7770,14409
s7770,17530
s7770,17531
s7770,11807
s7770,26500
s7770,22443
s7770,4949
s7771,14114
s7771,5148
s7771,29584
s7771,27933
s7771,11132
s7771,9054
s7771,28531
s7771,8047
s7771,17748
s7771,11392
s7771,27947
s7771,21569
s7772,9347
s7772,2958
s7772,28787
s7772,23280
s7772,7454
s7772,23177
s7772,19629
s7772,25364
s7772,14087
s7772,394
s7772,2145
s7772,5906
s7772,21600
s7773,4630
s7773,6382
s7773,22034
s7773,23679
s7773,1580
s7773,15840
s7773,27870
s7773,23054
s7773,3775
s7773,17748
s7773,15271
s7773,25346
s7773,16238
s7773,8372
s7773,14087
s7774,1130
s7774,10022
s7774,12564
s7774,24070
s7774,4882
s7774,27870
s7774,14717
s7774,10550
s7774,26165
s7775,1130
s7775,10022
s7775,12564
s7775,24070
s7775,4882
s7775,31916
s7775,27870
s7775,10550
s7775,26165
s7776,1130
s7776,10022
s7776,12564
s7776,24070
s7776,4882
s7776,27870
s7777,1130
s7777,10022
s7777,12564
s7777,24070
s7777,4882
s7777,31916
s7777,27870
s7777,10550
s7777,26165
s7777,27964
s7778,2154
s7778,6644
s7778,15775
s7778,6468
s7778,3618
s7778,11299
s7778,30479
s7778,13136
s7778,10136
s7778,14431
s7779,2154
s7779,6644
s7779,15775
s7779,6468
s7779,3618
s7779,5206
s7779,30479
s7779,13136
s7780,1130
s7780,10022
s7780,12564
s7780,24070
s7780,4882
s7780,31916
s7780,27870
s7780,10550
s7780,26165
s7780,14717
s7780,17360
s7780,27964
s7780,8372
s7780,31933
s7781,1130
s7781,24070
s7781,12564
s7781,10022
s7781,4882
s7781,31916
s7781,26165
s7781,10550
s7781,14717
s7781,31933
s7781,17359
s7782,1130
s7782,24070
s7782,12564
s7782,10022
s7782,4882
s7782,31916
s7782,27870
s7782,26165
s7782,10550
s7782,14717
s7782,31933
s7782,17359
s7783,14422
s7783,10030
s7783,17985
s7783,8151
s7783,22770
s7783,7528
s7783,34434
s7783,17397
s7783,9275
s7783,4829
s7783,32963
s7783,9166
s7784,15889
s7784,24076
s7784,4420
s7784,14413
s7784,5625
s7784,5458
s7784,14456
s7784,26165
s7784,11848
s7784,12757
s7784,33867
s7784,25926
s7784,28600
s7784,30289
s7784,8842
s7785,27964
s7785,1584
s7785,26620
s7785,15100
s7785,13757
s7785,26615
s7785,2478
s7785,13272
s7785,31200
s7785,7660
s7785,32963
s7786,5625
s7786,24076
s7786,31837
s7786,15889
s7786,14413
s7786,8054
s7786,3462
s7786,26165
s7786,14456
s7786,24094
s7786,7660
s7786,828
s7786,8022
s7786,32499
s7786,17895
s7787,2154
s7787,6644
s7787,15775
s7787,6468
s7787,3618
s7787,30479
s7787,13136
s7788,2154
s7788,15775
s7788,6644
s7788,3618
s7788,6468
s7788,30479
s7788,13136
s7789,2154
s7789,6644
s7789,15775
s7789,6468
s7789,3618
s7789,30479
s7789,13136
s7790,5778
s7790,9391
s7790,18714
s7790,31473
s7790,2957
s7791,34182
s7792,3383
s7792,29244
s7792,28613
s7792,32090
s7792,22416
s7792,29952
s7793,6286
s7794,28034
s7794,9278
s7794,19099
s7794,15772
s7794,1303
s7794,10768
s7794,33009
s7794,2026
s7794,31886
s7794,15533
s7794,17845
s7794,33771
s7794,22200
s7794,31675
s7795,17849
s7795,6068
s7795,5768
s7795,28771
s7795,20729
s7796,34182
s7797,34087
s7797,27732
s7797,14161
s7798,19923
s7798,33355
s7798,28357
s7798,9990
s7798,1739
s7798,6566
s7798,19028
s7798,13798
s7798,17416
s7798,31131
s7799,26423
s7800,3956
s7801,11945
s7801,11018
s7801,10716
s7801,16702
s7801,21801
s7801,20380
s7801,34456
s7801,9693
s7802,2386
s7802,20662
s7802,24097
s7802,7630
s7802,25399
s7802,18708
s7802,10448
s7802,30890
s7803,15839
s7803,29571
s7803,34160
s7803,12445
s7803,33342
s7803,1657
s7803,21355
s7803,34703
s7803,9979
s7803,28774
s7803,6592
s7803,4960
s7804,8634
s7804,18412
s7804,31435
s7804,26269
s7804,27456
s7804,34769
s7804,20993
s7804,34352
s7805,28014
s7805,4907
s7805,595
s7805,22591
s7805,36210
s7805,26118
s7805,4312
s7805,24514
s7805,7271
s7806,17307
s7806,8723
s7806,27102
s7806,25172
s7806,31433
s7806,13553
s7807,22494
s7807,32242
s7808,34182
s7809,2993
s7809,2086
s7809,20300
s7809,13218
s7809,26293
s7809,6740
s7809,24788
s7810,7440
s7810,25289
s7810,22006
s7810,16521
s7810,11462
s7810,11262
s7810,14742
s7810,7904
s7810,15012
s7810,1997
s7811,10163
s7811,6080
s7811,12392
s7811,32439
s7811,14164
s7811,25984
s7812,24761
s7812,14078
s7812,7313
s7812,14534
s7812,28418
s7812,14854
s7812,7843
s7812,6537
s7812,24693
s7812,12860
s7812,31550
s7813,34182
s7814,34366
s7814,2816
s7814,27267
s7814,31063
s7814,32224
s7814,34231
s7814,29151
s7814,17560
s7814,18716
s7815,20677
s7815,31818
s7815,20412
s7815,4803
s7815,7866
s7815,18265
s7815,313
s7815,1350
s7815,29173
s7815,27158
s7815,8581
s7816,9356
s7816,3206
s7816,17092
s7816,32082
s7817,9056
s7817,2567
s7817,1216
s7817,5333
s7817,6649
s7817,33521
s7817,6343
s7817,4327
s7817,6496
s7817,33599
s7817,15745
s7817,11152
s7817,15695
s7817,32895
s7817,7782
s7817,4464
s7817,30748
s7817,28442
s7817,18267
s7817,4636
s7817,26080
s7817,25407
s7817,8327
s7817,32359
s7817,31872
s7817,2170
s7817,5001
s7817,4473
s7817,29448
s7817,4130
s7817,7017
s7817,16039
s7817,17945
s7817,22627
s7818,2598
s7818,28793
s7818,8166
s7818,4283
s7818,34015
s7818,21993
s7818,2505
s7818,2400
s7818,28510
s7818,31243
s7818,30194
s7819,34182
s7820,18920
s7820,32490
s7820,30912
s7820,24981
s7820,13349
s7820,3670
s7820,21980
s7821,28366
s7821,5641
s7821,15524
s7821,10848
s7821,24609
s7821,33130
s7821,21483
s7821,10824
s7821,16204
s7822,17566
s7822,3208
s7822,33410
s7822,23435
s7822,4255
s7822,3289
s7822,18730
s7822,24900
s7823,34182
s7824,13797
s7824,36206
s7824,14584
s7824,34933
s7824,12815
s7824,29663
s7824,900
s7824,35378
s7824,7740
s7825,43
s7825,17265
s7825,32250
s7825,15869
s7825,24401
s7825,34404
s7825,18727
s7825,26865
s7825,23603
s7826,34571
s7826,1787
s7826,8682
s7826,27503
s7826,34392
s7826,21037
s7827,15659
s7827,29856
s7827,32766
s7827,11092
s7827,13771
s7827,14275
s7827,915
s7827,9149
s7827,32284
s7827,14439
s7827,13201
s7827,2378
s7827,16540
s7827,11811
s7827,1920
s7827,23333
s7827,27735
s7827,25652
s7827,19814
s7827,21378
s7827,7703
s7827,33543
s7827,9291
s7827,13431
s7827,15465
s7827,2686
s7828,20997
s7828,27348
s7828,8718
s7828,29229
s7828,18708
s7828,27672
s7828,32327
s7828,33931
s7829,11079
s7829,24496
s7829,24503
s7830,32601
s7830,30251
s7830,21593
s7830,14650
s7830,33989
s7830,33033
s7830,3862
s7831,20649
s7831,29532
s7831,12416
s7831,27324
s7831,30794
s7831,29953
s7831,806
s7832,13074
s7832,14303
s7832,15392
s7832,14904
s7832,19363
s7832,18189
s7832,6226
s7832,30303
s7832,18305
s7832,18230
s7833,31997
s7833,23587
s7833,34638
s7833,34124
s7833,32927
s7833,29277
s7833,7285
s7833,11136
s7834,34209
s7834,4258
s7834,11680
s7834,29323
s7834,11438
s7834,30467
s7835,34182
s7836,25722
s7836,29985
s7836,28618
s7836,31521
s7836,23595
s7836,30233
s7837,20796
s7837,1800
s7837,12906
s7837,20803
s7837,9890
s7837,8858
s7837,29190
s7837,27510
s7837,871
s7838,29357
s7838,3301
s7838,25757
s7838,20780
s7838,2836
s7838,21055
s7838,21051
s7838,27000
s7838,30584
s7838,806
s7838,36067
s7838,3164
s7839,30138
s7839,15355
s7839,5827
s7839,2862
s7839,3375
s7839,27562
s7839,786
s7839,11290
s7839,26340
s7840,14063
s7840,24264
s7840,29309
s7840,15244
s7840,2469
s7840,6988
s7840,35168
s7840,28518
s7840,8330
s7840,9280
s7841,1945
s7841,9020
s7841,1299
s7841,6590
s7841,20852
s7841,6411
s7841,16456
s7841,24933
s7841,19565
s7841,9884
s7842,22835
s7842,33635
s7842,20145
s7842,31704
s7842,16442
s7842,17524
s7842,7624
s7842,10185
s7842,28731
s7842,4691
s7842,10
s7843,401
s7843,226
s7843,13679
s7843,6786
s7843,20430
s7843,392
s7843,13970
s7843,14600
s7843,4954
s7843,13685
s7843,22889
s7843,30121
s7843,15879
s7843,30606
s7843,22965
s7844,8182
s7844,11302
s7844,29800
s7844,14336
s7844,7856
s7844,4395
s7844,11408
s7844,8186
s7844,29378
s7844,2702
s7844,28344
s7845,26010
s7845,5113
s7845,19227
s7845,5913
s7845,7730
s7845,14819
s7845,4588
s7845,8931
s7845,3964
s7845,12396
s7846,30568
s7846,23849
s7846,27246
s7846,18565
s7846,27336
s7846,8144
s7846,2394
s7846,1774
s7846,34212
s7846,8700
s7847,33331
s7849,5594
s7849,20528
s7849,25427
s7849,11772
s7849,21759
s7849,33578
s7850,1798
s7850,13269
s7850,27495
s7851,27781
s7852,31305
s7852,8956
s7852,5054
s7853,30465
s7853,2429
s7853,36208
s7853,36062
s7853,3017
s7854,6568
s7854,4976
s7854,16928
s7854,12591
s7854,12655
s7854,8118
s7854,21749
s7855,28418
s7855,9687
s7855,6302
s7855,19440
s7855,26661
s7855,32823
s7855,28896
s7855,11860
s7855,22452
s7856,26427
s7856,16582
s7856,21733
s7856,2754
s7856,12664
s7856,10292
s7856,22056
s7856,6884
s7856,5738
s7856,11776
s7857,1491
s7857,18678
s7857,21720
s7857,21603
s7857,30149
s7857,20508
s7857,4465
s7857,31866
s7857,30154
s7857,27157
s7858,23271
s7858,1348
s7858,18173
s7858,30678
s7858,30367
s7858,31619
s7858,4547
s7858,35050
s7859,27885
s7860,26478
s7860,30164
s7860,11880
s7860,3231
s7860,33286
s7860,7317
s7860,945
s7860,31819
s7860,7067
s7860,26412
s7860,17227
s7860,23072
s7860,15462
s7860,272
s7861,11734
s7861,20470
s7861,12910
s7861,20457
s7861,35571
s7861,17181
s7861,32451
s7861,33984
s7861,35016
s7861,11703
s7862,6084
s7862,18925
s7862,1980
s7862,3081
s7863,18938
s7863,29303
s7863,32743
s7863,32498
s7863,26794
s7863,5763
s7863,796
s7863,17153
s7863,26771
s7863,18668
s7864,27633
s7864,16844
s7864,18038
s7864,12412
s7864,10197
s7864,19500
s7864,15328
s7864,15936
s7864,31018
s7864,11303
s7865,28301
s7865,4112
s7865,11263
s7865,8791
s7865,13475
s7865,3909
s7865,32679
s7865,28786
s7865,8043
s7866,19506
s7866,17404
s7866,17476
s7866,22932
s7866,17469
s7866,7904
s7866,9064
s7866,28025
s7866,36220
s7866,14557
s7866,22256
s7867,27922
s7867,28592
s7867,9676
s7867,30201
s7867,26231
s7868,34182
s7869,28366
s7869,854
s7869,6
s7869,5333
s7869,15760
s7869,8873
s7869,4754
s7869,33930
s7870,30630
s7870,29259
s7870,32056
s7870,17052
s7870,34597
s7870,34164
s7870,30565
s7870,199
s7870,34780
s7870,17917
s7871,22138
s7871,14974
s7871,343
s7871,8051
s7871,23903
s7871,7865
s7871,1644
s7871,5835
s7871,15982
s7871,6824
s7872,20429
s7872,18423
s7872,3284
s7872,4026
s7873,30982
s7873,17557
s7873,31058
s7873,17558
s7874,8222
s7874,34595
s7874,22457
s7874,29150
s7874,28275
s7874,21050
s7874,30016
s7874,27765
s7875,25757
s7875,25399
s7875,26269
s7875,14506
s7875,32394
s7875,21967
s7875,32026
s7875,27373
s7876,11284
s7876,25484
s7876,20870
s7877,26665
s7878,3959
s7878,14129
s7878,21411
s7878,14205
s7878,14089
s7878,14083
s7878,21792
s7878,11130
s7878,4743
s7878,18620
s7879,14632
s7879,11865
s7879,5192
s7879,22563
s7879,33767
s7879,19025
s7879,28346
s7879,28446
s7880,32429
s7880,32624
s7880,5075
s7880,5327
s7880,5068
s7880,33093
s7880,15534
s7880,15304
s7880,4265
s7881,32429
s7881,32624
s7881,5075
s7881,5327
s7881,5068
s7881,33725
s7881,15534
s7881,19494
s7881,15803
s7881,32432
s7882,32429
s7882,32624
s7882,5075
s7882,5327
s7882,5068
s7882,33725
s7882,23805
s7882,13011
s7882,13134
s7883,32429
s7883,32624
s7883,5075
s7883,5327
s7883,8763
s7883,4859
s7883,33725
s7883,22900
s7884,32429
s7884,32624
s7884,5075
s7884,28033
s7884,33646
s7884,29245
s7884,5068
s7884,33725
s7885,21077
s7885,20920
s7885,21189
s7885,5073
s7885,10739
s7885,27433
s7885,35426
s7885,5894
s7885,30549
s7886,12116
s7886,3832
s7886,23542
s7886,637
s7886,24049
s7886,602
s7886,17242
s7886,29315
s7886,12140
s7886,34213
s7887,34182
s7888,34182
s7889,14609
s7889,11155
s7889,23669
s7889,25852
s7889,27456
s7889,35626
s7889,27455
s7889,29670
s7890,4849
s7890,13862
s7890,15399
s7890,30121
s7890,33553
s7890,35162
s7890,5550
s7890,1630
s7890,35041
s7890,29659
s7891,4722
s7891,21597
s7891,5332
s7891,31816
s7891,25980
s7891,21598
s7892,31163
s7892,11510
s7892,28301
s7892,21728
s7892,29340
s7892,8043
s7892,33371
s7893,17158
s7893,18538
s7894,34182
s7895,22683
s7895,15666
s7895,28996
s7895,31078
s7895,22210
s7895,27386
s7895,26030
s7895,9460
s7895,9799
s7895,5852
s7896,22051
s7896,9278
s7896,15841
s7896,11878
s7896,10411
s7896,15773
s7896,21749
s7896,22918
s7896,16278
s7896,33488
s7897,21570
s7897,26257
s7897,27897
s7897,15225
s7897,5256
s7897,4916
s7897,8615
s7898,5103
s7898,9251
s7898,30208
s7898,13869
s7898,1914
s7898,35394
s7898,23126
s7898,21091
s7898,2792
s7898,1887
s7898,16347
s7898,25330
s7899,367
s7899,21048
s7899,31297
s7899,18723
s7900,11165
s7900,20358
s7900,31239
s7900,9171
s7900,10363
s7900,16869
s7900,26320
s7901,13797
s7901,2419
s7901,10879
s7901,4313
s7901,21122
s7901,11158
s7901,23742
s7901,732
s7902,14798
s7902,17953
s7902,30876
s7902,21614
s7902,28054
s7902,6560
s7902,31873
s7902,22593
s7902,23213
s7903,208
s7903,4204
s7903,20780
s7903,34595
s7903,23840
s7903,3548
s7903,2439
s7903,11678
s7903,23845
s7903,31023
s7904,16588
s7904,28034
s7904,15405
s7904,12566
s7904,28267
s7904,26083
s7904,6561
s7904,8826
s7904,27775
s7904,35877
s7904,14278
s7904,19912
s7904,17451
s7904,14622
s7904,33535
s7905,29062
s7905,22053
s7905,15254
s7905,25357
s7905,16693
s7905,24645
s7905,28937
s7906,32812
s7906,28698
s7906,32929
s7906,32409
s7906,30128
s7906,9044
s7906,26126
s7906,17624
s7906,22954
s7906,2751
s7907,22346
s7907,23229
s7907,23143
s7907,35834
s7907,23148
s7907,35714
s7907,12811
s7907,33659
s7907,31002
s7908,7963
s7908,15807
s7908,35127
s7908,21965
s7908,15733
s7908,30131
s7908,5867
s7908,22390
s7908,17393
s7908,10896
s7909,28981
s7910,28981
s7911,846
s7911,13263
s7911,3018
s7911,10106
s7911,26269
s7911,25843
s7911,29202
s7911,1973
s7911,18723
s7911,4864
s7911,34217
s7911,17155
s7912,34182
s7913,29571
s7913,6877
s7913,23072
s7913,18869
s7913,16248
s7913,14948
s7913,4810
s7913,25376
s7913,27774
s7913,19040
s7913,25646
s7913,8765
s7913,14067
s7914,8222
s7914,10451
s7914,29953
s7914,13212
s7914,15
s7914,24469
s7914,3498
s7914,14505
s7915,34182
s7916,3931
s7916,36368
s7916,17888
s7916,24449
s7916,19574
s7916,3811
s7916,10080
s7916,5719
s7917,23750
s7917,6725
s7917,27961
s7917,23859
s7917,26194
s7917,12620
s7917,26459
s7917,11354
s7917,15806
s7917,9672
s7918,17057
s7918,31644
s7918,31109
s7918,11956
s7918,25655
s7918,3157
s7919,20792
s7919,29533
s7919,455
s7919,27806
s7919,29738
s7919,27035
s7920,29226
s7921,3392
s7921,21563
s7921,13986
s7921,21840
s7921,14695
s7921,18608
s7921,14769
s7921,17197
s7922,2438
s7922,32393
s7922,28279
s7922,25847
s7922,4252
s7922,31358
s7922,32107
s7922,3143
s7923,28232
s7923,800
s7923,2931
s7923,32688
s7923,32251
s7924,3258
s7924,31431
s7924,31997
s7924,34217
s7924,27224
s7924,27011
s7924,20039
s7924,29734
s7924,16896
s7924,18426
s7925,23551
s7925,12906
s7925,3580
s7925,23524
s7925,27758
s7925,3679
s7925,12718
s7925,20769
s7925,12461
s7925,1379
s7926,28172
s7926,25747
s7926,31599
s7926,2866
s7926,32724
s7926,18762
s7926,2394
s7926,32238
s7927,34744
s7927,2388
s7927,29716
s7927,13372
s7927,25586
s7927,27876
s7927,11723
s7928,646
s7928,24771
s7928,23542
s7928,13046
s7928,8664
s7928,29270
s7928,868
s7928,9265
s7928,130
s7928,35759
s7929,32863
s7929,4354
s7929,19840
s7929,5147
s7929,28988
s7929,13817
s7929,4623
s7929,10771
s7929,11836
s7930,31427
s7930,28945
s7930,16681
s7930,29164
s7930,15214
s7930,27329
s7931,34182
s7932,30963
s7932,31997
s7932,29265
s7932,29734
s7932,34026
s7932,4188
s7933,27289
s7933,34848
s7933,27320
s7933,18939
s7933,249
s7933,12338
s7933,27292
s7933,13212
s7934,24720
s7934,10240
s7934,15794
s7934,9988
s7934,10325
s7935,16660
s7935,14643
s7935,20117
s7935,4989
s7935,26692
s7935,8576
s7935,4058
s7935,24345
s7935,7555
s7935,22259
s7936,720
s7936,18633
s7936,10943
s7936,23016
s7936,8794
s7936,24807
s7936,23946
s7936,11595
s7936,24290
s7937,8634
s7937,24477
s7937,21009
s7937,14497
s7937,1346
s7937,2412
s7937,7304
s7937,29708
s7937,1805
s7937,14499
s7937,3500
s7938,14497
s7938,31435
s7938,8634
s7938,23676
s7939,20659
s7939,23587
s7939,24916
s7939,20989
s7939,23266
s7939,30963
s7939,4180
s7940,2652
s7940,1063
s7940,3722
s7940,2868
s7940,2818
s7940,11234
s7940,24141
s7940,5765
s7941,18349
s7941,21070
s7941,3137
s7941,8755
s7941,3498
s7941,21039
s7941,24466
s7941,34798
s7941,24946
s7941,26810
s7942,31823
s7942,311
s7943,8211
s7944,1816
s7944,34572
s7944,31997
s7945,1772
s7945,12628
s7945,1777
s7945,29201
s7945,30495
s7945,27499
s7945,25655
s7945,27498
s7946,20396
s7946,27795
s7946,21292
s7946,21678
s7946,23490
s7946,13375
s7946,1269
s7946,17349
s7946,26461
s7946,14592
s7947,30052
s7947,16548
s7947,21648
s7947,34822
s7947,5848
s7947,22140
s7947,17674
s7947,20433
s7948,27418
s7948,28187
s7948,3848
s7948,9890
s7948,637
s7948,23582
s7949,28524
s7949,28318
s7950,9794
s7950,33531
s7950,26093
s7950,14467
s7950,6877
s7950,4604
s7950,2632
s7950,29006
s7950,3642
s7950,27130
s7950,17475
s7950,22518
s7950,2250
s7950,14982
s7950,22693
s7950,23038
s7950,8261
s7950,31890
s7950,7995
s7950,28710
s7950,20411
s7950,8273
s7950,19123
s7950,26176
s7951,19101
s7951,34336
s7951,6588
s7951,11560
s7951,22910
s7951,24352
s7951,17776
s7951,2638
s7951,10243
s7951,35075
s7951,14414
s7952,17662
s7952,6222
s7952,29433
s7952,17013
s7952,14695
s7952,9569
s7952,21634
s7952,7546
s7952,18020
s7952,10074
s7952,20153
s7952,9063
s7952,21307
s7952,30152
s7952,25425
s7952,93
s7952,29761
s7952,11878
s7952,3821
s7953,9826
s7953,23737
s7953,9451
s7953,24857
s7953,13747
s7953,31807
s7953,25100
s7953,31824
s7954,17908
s7954,6919
s7954,7695
s7954,17507
s7954,11935
s7954,16315
s7954,14708
s7954,3928
s7954,33743
s7954,30067
s7955,34782
s7955,31533
s7955,19226
s7955,2778
s7955,33384
s7955,21478
s7955,35634
s7955,34739
s7955,6704
s7955,25883
s7956,2510
s7956,15914
s7956,30554
s7956,30680
s7956,27787
s7956,21671
s7956,20015
s7956,6067
s7956,5431
s7956,7799
s7956,18753
s7956,28130
s7956,14159
s7956,17639
s7956,21520
s7956,7369
s7957,31168
s7957,3245
s7957,5913
s7957,19835
s7957,11771
s7957,3472
s7957,9986
s7957,19682
s7957,17529
s7957,33000
s7958,19663
s7958,3965
s7958,27388
s7958,5503
s7958,16034
s7958,9646
s7958,22378
s7958,30907
s7958,21585
s7958,3865
s7958,10937
s7958,2193
s7959,19168
s7959,11461
s7959,33412
s7959,18836
s7959,15531
s7959,9552
s7959,3094
s7959,25538
s7959,4298
s7959,14041
s7960,30072
s7960,4353
s7960,21835
s7960,10849
s7960,3643
s7960,518
s7960,32764
s7960,5192
s7960,21579
s7961,22757
s7961,21824
s7961,18133
s7961,6316
s7961,2528
s7961,4849
s7961,1466
s7961,3392
s7961,4641
s7961,14467
s7961,21634
s7961,20698
s7961,15883
s7961,9558
s7962,24566
s7962,7819
s7962,7048
s7962,29845
s7962,14206
s7962,19189
s7962,9456
s7962,14991
s7962,33366
s7962,13891
s7962,19691
s7962,19586
s7962,9002
s7962,27707
s7962,26838
s7962,25410
s7962,33806
s7962,12542
s7962,16312
s7962,20447
s7963,7819
s7963,24566
s7963,7048
s7963,25961
s7963,30067
s7963,18974
s7963,22063
s7963,14863
s7963,9732
s7963,25837
s7963,8362
s7963,17739
s7963,19691
s7963,26017
s7963,14206
s7964,5193
s7964,2666
s7964,10910
s7964,35390
s7964,17455
s7964,28399
s7964,9174
s7964,17839
s7964,35160
s7964,14859
s7964,23494
s7965,22279
s7965,15516
s7965,15399
s7965,3965
s7965,19168
s7965,35162
s7965,19099
s7965,7982
s7965,22884
s7965,28438
s7966,28569
s7967,24728
s7967,28688
s7967,6555
s7967,31768
s7967,31784
s7967,34148
s7967,6688
s7967,28434
s7967,18016
s7967,2136
s7968,14542
s7968,20458
s7968,2735
s7968,16996
s7968,8455
s7968,16750
s7968,36122
s7969,12572
s7969,596
s7969,13062
s7969,13073
s7969,13060
s7969,31513
s7969,35655
s7969,5804
s7969,32509
s7969,17079
s7970,6205
s7970,24761
s7970,16588
